customer_id,merchant_id,loan_id,application_date,currency,transaction_fee,merchant_status,store_id,term,risk_score,disbursed_date,loanamount,paid_date,city,state,channel,is_disbursed,first_vintage_pay,full_name,age,gender,tel_number,email,merchant_name,merchant_size,store_name,fraud_score,dln,recurrence_1,recurrence_2
618y03490ix9i2h5z9xh6x92,522186628800710,loan_6893240,2022-02-28 22:19:00,MXN,,7 Live,nan,8.0,0.7,,3121.48,,Tlalnepantla de Baz,Estado de México,Social Media,False,2021-11-12 00:00:00,Maria Nava,41,M,3314306848,email_82@gmail.com,merchant_name_2,medium,,0.2,0,0,False
6224gix023g7x7h8x76399z3,802291963928984,loan_2361140,2022-03-06 08:06:00,MXN,,8.1 Cancelled by Kueski,nan,8.0,0.8,,3612.77,,Zapopan,Jalisco,Social Media,False,2022-03-06 00:00:00,Diego Valdez,22,H,3313069647,email_1949@gmail.com,merchant_name_305,medium,,0.9,0,0,False
5z998812xz26z33z449751zz,646419203762018,loan_5282502,2022-03-29 22:53:00,MXN,,7 Live,nan,6.0,0.7,,3659.782,,Tlalnepantla de Baz,Estado de México,Social Media,False,2022-03-29 00:00:00,Erick Palacios-Munoz,33,H,3344470732,email_1855@gmail.com,merchant_name_27,extra-large,,0.6,0,0,False
5h8y112zyz63106gyhyz83h4,636256698769570,loan_4655036,2021-10-29 17:05:00,MXN,,7 Live,nan,,0.8,,3028.77,,Altamira,Tamaulipas,Social Media,False,2021-10-29 00:00:00,David Aguilar,51,H,3339199049,email_2769@gmail.com,merchant_name_122,small,,0.2,0,0,False
618059ggx5gxh7z31z63zy71,522186628800710,loan_0874922,2021-11-01 17:42:00,MXN,,7 Live,nan,,,,10219.27,,,,Social Media,False,2021-11-01 00:00:00,Alvaro Hurtado,22,H,3302191754,email_321@gmail.com,merchant_name_2,medium,,1.0,0,0,False
618ghizi4774zi45h0x13533,522186628800710,loan_3670822,2021-11-10 17:20:00,MXN,,7 Live,nan,,,,5291.77,,,,Social Media,False,2021-11-10 00:00:00,Paulina Renteria,27,M,3300440726,email_2617@gmail.com,merchant_name_2,medium,,0.1,0,0,False
610612h69y2852g46ggh994z,705065522569400,loan_5805910,2021-11-11 02:02:00,MXN,,7 Live,nan,,,,6569.27,,,,Social Media,False,2021-10-13 00:00:00,Cheyanne Garcia,39,M,3323648470,email_844@gmail.com,merchant_name_16,large,,0.7,0,0,False
619045yi54732698i2h0yii1,621975269811936,loan_4928378,2021-11-13 20:12:00,MXN,,8.1 Cancelled by Kueski,nan,,,,1167.27,,Guadalupe,Nuevo León,Social Media,False,2021-11-13 00:00:00,Jackeline Archuleta,60,M,3354532772,email_414@gmail.com,merchant_name_86,large,,0.4,0,0,False
6176i40266609x51yx4z2hxi,522186628800710,loan_7873260,2021-11-14 18:09:00,MXN,,7 Live,nan,,,,6509.41,,,,Social Media,False,2021-10-25 00:00:00,Vivian Robles,29,M,3315340849,email_848@gmail.com,merchant_name_2,medium,,0.3,0,0,False
6163z6x2z1z0495xxz4002hz,692082373304804,loan_4248650,2021-11-14 20:31:00,MXN,,7 Live,nan,,,,2941.9,,Ascensión,Chihuahua,Social Media,False,2021-10-12 00:00:00,Elia Montez,27,M,3375908425,email_279@gmail.com,merchant_name_333,medium,,0.9,0,0,False
618y256hz4xg80i348g4y6zz,742254352544054,loan_4121754,2021-11-15 20:01:00,MXN,,7 Live,nan,,,,1511.5379999999998,,,,Social Media,False,2021-11-10 00:00:00,Jonathan Robles,47,H,3302495926,email_1075@gmail.com,merchant_name_205,small,,1.0,0,0,False
6175z0yiyh88330g4x4iz90x,732810617039302,loan_0409064,2021-11-16 10:16:00,MXN,,7 Live,nan,,0.4,,1168.0,,Coatzacoalcos,Veracruz,Social Media,False,2021-10-24 00:00:00,Zachary Lara,33,H,3332385813,email_923@gmail.com,merchant_name_21,extra-large,,0.7,0,0,False
60zh077i5yi108xi0hz6g5z0,522186628800710,loan_9987624,2021-11-19 20:15:00,MXN,,7 Live,nan,,,,6058.27,,,,Social Media,False,2021-10-14 00:00:00,Edith Gallegos,33,M,3392298757,email_2407@gmail.com,merchant_name_2,medium,,0.4,0,0,False
5h306i1ixg08947iz96z98i7,748011781366890,loan_6905246,2021-11-20 07:16:00,MXN,,7 Live,nan,,0.1,,2554.27,,Nezahualcóyotl,Estado de México,Social Media,False,2021-11-26 00:00:00,Allyssa Torrez,42,M,3391353623,email_810@gmail.com,merchant_name_15,medium,,0.7,0,0,False
616hhz7i80xy2h2z15827z2h,726183834821532,loan_7528378,2021-11-25 23:54:00,MXN,,7 Live,nan,,,,1633.01,,Ocotlán,Jalisco,Social Media,False,2021-10-18 00:00:00,Esperanza Ramirez-Mejia,22,M,3374233205,email_475@gmail.com,merchant_name_82,small,,1.0,0,0,False
61z15izg875gy6h8hg700h85,522186628800710,loan_9189396,2021-11-27 17:47:00,MXN,,7 Live,nan,,,,5802.77,,,,Social Media,False,2021-11-26 00:00:00,Victor Duling,54,H,3384514956,email_2722@gmail.com,merchant_name_2,medium,,0.8,0,0,False
61915g1ix0y8450ighy6h6hz,716325710471686,loan_2901592,2021-11-27 23:34:00,MXN,,7 Live,nan,,0.5,,8758.539999999999,,Coyoacán,Ciudad de México,Social Media,False,2021-12-13 00:00:00,Taylor Vazquez-Garcia,55,M,3319454556,email_224@gmail.com,merchant_name_35,extra-large,,0.5,0,0,False
618gi226zz19204h4h31zh6g,733488374620368,loan_8765726,2021-12-05 23:47:00,MXN,,7 Live,nan,,,,3528.09,,,,Social Media,False,2021-11-10 00:00:00,Christian Arroyo,19,H,3312662365,email_232@gmail.com,merchant_name_127,small,,0.4,0,0,False
61914991xyz5yzz44i861481,763169811475744,loan_2246306,2021-12-09 20:36:00,MXN,,7 Live,nan,,,,5437.77,,Zihuatanejo de Azueta,Guerrero,Social Media,False,2021-11-14 00:00:00,Stephen Vital Ponce,29,H,3333529102,email_740@gmail.com,merchant_name_4,small,,0.5,0,0,False
618x60yi41360x2547931y02,522186628800710,loan_5462960,2021-12-19 22:33:00,MXN,,7 Live,nan,,,,8507.42,,,,Social Media,False,2021-11-15 00:00:00,Mireya Vasquez,65,M,3351591725,email_2697@gmail.com,merchant_name_2,medium,,0.6,0,0,False
618yz806x95zx9z38zz550x3,559452600411028,loan_9151242,2021-12-21 19:42:00,MXN,,7 Live,nan,,,,2600.08,,,,Social Media,False,2021-11-12 00:00:00,Dion Blanco Bautista,63,H,3391326381,email_1953@gmail.com,merchant_name_90,extra-large,,0.9,0,0,False
61z92795h979252h9hh167x6,522186628800710,loan_4819032,2021-12-28 23:05:00,MXN,,7 Live,nan,,0.7,,10803.27,,Zapopan,Jalisco,Social Media,False,2021-12-02 00:00:00,Irvin Yescas,19,H,3315549175,email_2041@gmail.com,merchant_name_2,medium,,0.2,0,0,False
5i9y8698h6ih5467867zx3hg,522186628800710,loan_2825754,2021-12-30 01:04:00,MXN,,7 Live,nan,,,,4573.45,,,,Social Media,False,2022-01-07 00:00:00,Adolfo Nieves Radilla,25,H,3345426027,email_2064@gmail.com,merchant_name_2,medium,,0.5,0,0,False
61905x36y76z9262g28xhz99,522186628800710,loan_8325314,2021-12-31 20:41:00,MXN,,7 Live,nan,,,,2912.7,,,,Social Media,False,2021-11-14 00:00:00,Geraldine Rodriguez,34,M,3355140615,email_2367@gmail.com,merchant_name_2,medium,,0.5,0,0,False
6188gi6x3g3738yi6gzy92h0,787126325362586,loan_4765896,2022-01-01 17:09:00,MXN,,7 Live,nan,,0.9,,2685.31,,Iztapalapa,Ciudad de México,Social Media,False,2021-11-11 00:00:00,Isabel Clarke,50,M,3367118851,email_12@gmail.com,merchant_name_164,medium,,0.8,0,0,False
61h917x64232ix60642i48g2,579162792534244,loan_9004206,2022-01-07 23:07:00,MXN,,7 Live,nan,,,,3284.27,,Cuautlancingo,Puebla,Social Media,False,2022-03-17 00:00:00,Elier Martinez,22,H,3343491565,email_2361@gmail.com,merchant_name_107,large,,0.7,0,0,False
6196x2x77g558155yx32h196,763169811475744,loan_0876518,2022-01-11 22:51:00,MXN,,7 Live,nan,,,,4554.47,,Iztapalapa,Ciudad de México,Social Media,False,2022-01-23 00:00:00,Erica Gallegos,35,M,3314332858,email_2176@gmail.com,merchant_name_4,small,,0.5,0,0,False
61904966gx71y03i1ig5h2hg,717496734982638,loan_7287654,2022-01-14 19:01:00,MXN,,7 Live,nan,,0.8,,1711.3390000000002,,Azcapotzalco,Ciudad de México,Social Media,False,2021-11-15 00:00:00,Luciano Sandoval,18,H,3310838605,email_2050@gmail.com,merchant_name_29,extra-large,,0.4,0,0,False
618x0g41404x05593h767g0z,726183834821532,loan_1447168,2022-01-17 16:46:00,MXN,,7 Live,nan,,,,1815.583,,Cajeme,Sonora,Social Media,False,2021-11-12 00:00:00,Shaian Gonzalez,61,M,3318335864,email_1891@gmail.com,merchant_name_82,small,,0.3,0,0,False
61h35z1y2z66014ig0i93749,824148977004720,loan_4827244,2022-01-24 11:55:00,MXN,,7 Live,nan,,,,2576.9,,,,Social Media,False,2022-01-03 00:00:00,Anna Trujillo,48,M,3334429961,email_672@gmail.com,merchant_name_400,extra-large,,0.7,0,0,False
61z70i35z8ig4x4097i7571y,703110028993240,loan_9828702,2022-01-27 10:35:00,MXN,,7 Live,nan,,0.9,,1822.81,,Iztapalapa,Ciudad de México,Social Media,False,2021-12-16 00:00:00,Emma Sanchez,36,M,3310896164,email_538@gmail.com,merchant_name_13,medium,,1.0,0,0,False
61x25ih16gzh64313zh6g373,522186628800710,loan_3581072,2022-01-27 18:18:00,MXN,,7 Live,nan,,,,7153.27,,,,Social Media,False,2022-01-15 00:00:00,Brisa Lopez,21,M,3346328929,email_2123@gmail.com,merchant_name_2,medium,,0.3,0,0,False
618gi226zz19204h4h31zh6g,799274489359092,loan_1786876,2022-02-01 16:50:00,MXN,,7 Live,nan,,,,965.09,,Benito Juárez,Ciudad de México,Social Media,False,2021-11-10 00:00:00,Christian Arroyo,19,H,3312662365,email_232@gmail.com,merchant_name_664,extra-large,,0.7,0,0,False
61i560h452x3i7z74934g605,706756246513214,loan_8188166,2022-02-05 20:23:00,MXN,,7 Live,nan,,,,691.31,,,,Social Media,False,2022-01-29 00:00:00,Fred Drouillard,35,H,3395271959,email_940@gmail.com,merchant_name_64,large,,0.8,0,0,False
61y7868h13zi02439i18ih1z,522186628800710,loan_2413950,2022-02-05 22:17:00,MXN,,7 Live,nan,,,,5159.64,,,,Social Media,False,2022-01-03 00:00:00,Daniel Parra Hinojosa,43,H,3359142441,email_286@gmail.com,merchant_name_2,medium,,0.7,0,0,False
618h449g4ig11964g726yixy,522186628800710,loan_9450458,2022-02-12 04:26:00,MXN,,7 Live,nan,,,,6193.91,,,,Social Media,False,2021-11-11 00:00:00,Rafael Herrera,38,H,3333180205,email_1888@gmail.com,merchant_name_2,medium,,0.1,0,0,False
613xz5gix0x2176609z88x29,773268462386074,loan_5987718,2022-02-14 13:37:00,MXN,,5.2 Hold by Merchant,nan,,,,2554.27,,Ecatepec de Morelos,Estado de México,Social Media,False,2021-10-31 00:00:00,Julio Preciado-Gonzalez,53,H,3374255255,email_1379@gmail.com,merchant_name_452,small,,0.1,0,0,False
61x12x6zxxy54x0828zh4zyh,716969385140422,loan_1223910,2022-02-14 15:35:00,MXN,,7 Live,nan,,,,3868.27,,,,Social Media,False,2022-01-25 00:00:00,Esteban Espinoza,47,H,3300057334,email_2710@gmail.com,merchant_name_39,medium,,0.8,0,0,False
61981z0xy80z7566x99y19i9,762370016421792,loan_7508812,2022-02-16 05:19:00,MXN,,7 Live,nan,,0.7,,2555.0,,Cuautlancingo,Puebla,Social Media,False,2021-11-19 00:00:00,Anissa Lopez,56,M,3315000266,email_1745@gmail.com,merchant_name_165,medium,,0.3,0,0,False
613y16y03718674iz3z546y0,518556995559856,loan_0271104,2022-02-20 10:29:00,MXN,,7 Live,nan,,,,537.34,,,,Social Media,False,2021-10-21 00:00:00,Irvin Hernandez,45,H,3311984986,email_1094@gmail.com,merchant_name_173,extra-large,,0.8,0,0,False
61h499yh50zy02g4i174hh39,716325710471686,loan_6575992,2022-03-01 09:19:00,MXN,,7 Live,nan,,0.6,,5839.27,,Gustavo A. Madero,Ciudad de México,Social Media,False,2022-02-02 00:00:00,Brianna Moore,34,M,3387332205,email_2317@gmail.com,merchant_name_35,extra-large,,0.4,0,0,False
6201x6h3360i54i3zz7414iy,757411946443882,loan_4651220,2022-03-01 17:43:00,MXN,,7 Live,nan,,,,3474.8,,,,Social Media,False,2022-02-07 00:00:00,Jose Cabral,65,H,3332928114,email_1297@gmail.com,merchant_name_31,large,,0.9,0,0,False
61i00i5684y35163ihh95xz3,717496734982638,loan_8229532,2022-03-06 07:10:00,MXN,,7 Live,nan,,,,1350.5,,,,Social Media,False,2022-01-25 00:00:00,Jacob Castro Medina,46,H,3335043591,email_1595@gmail.com,merchant_name_29,extra-large,,0.6,0,0,False
619287gyx849812zh2hg5x1i,635674277716266,loan_4243930,2022-03-08 12:23:00,MXN,,7 Live,nan,,,,959.22,,,,Social Media,False,2022-02-28 00:00:00,Marisol Kuskowski-Marquez,27,M,3397202212,email_251@gmail.com,merchant_name_80,large,,0.8,0,0,False
620g29h28yyh7zg62i428gh0,522186628800710,loan_0808450,2022-03-13 13:24:00,MXN,,7 Live,nan,,0.3,,12409.27,,Milpa Alta,Ciudad de México,Social Media,False,2022-02-17 00:00:00,David Becerra,37,H,3348150021,email_322@gmail.com,merchant_name_2,medium,,0.2,0,0,False
622iz9g47g067088843g72zx,522186628800710,loan_7477624,2022-03-14 14:46:00,MXN,,7 Live,nan,,,,7116.77,,Monterrey,Nuevo León,Social Media,False,2022-03-14 00:00:00,Clarissa Ortega,24,M,3304708529,email_1303@gmail.com,merchant_name_2,medium,,0.4,0,0,False
5g8y6x0288i94g1195797483,522186628800710,loan_1847120,2022-03-14 16:37:00,MXN,,7 Live,nan,,,,2333.81,,Gustavo A. Madero,Ciudad de México,Social Media,False,2021-12-20 00:00:00,Yimi Dalley,32,H,3370091880,email_1818@gmail.com,merchant_name_2,medium,,0.9,0,0,False
6234hh8yx018x3g4437gxi10,522186628800710,loan_6386498,2022-03-18 13:29:00,MXN,,7 Live,nan,,0.3,,5401.27,,Tultitlán,Estado de México,Social Media,False,2022-04-26 00:00:00,Anthony Alvarez,44,H,3370323728,email_2467@gmail.com,merchant_name_2,medium,,0.6,0,0,False
61hi22h95355z994z46y9609,646419203762018,loan_1813050,2022-03-25 11:13:00,MXN,,7 Live,nan,,0.9,,1050.0320000000002,,García,Nuevo León,Social Media,False,2022-01-13 00:00:00,Erick Dominguez,22,H,3368581048,email_1525@gmail.com,merchant_name_27,extra-large,,0.8,0,0,False
61xy3x27625324xy78z609g6,819024938413756,loan_1296096,2022-03-27 13:36:00,MXN,,8.1 Cancelled by Kueski,nan,,,,670.86,,,,Social Media,False,2022-01-22 00:00:00,Jalen Grajeda,19,H,3344040463,email_616@gmail.com,merchant_name_376,small,,0.1,0,0,False
619y0z1z8h9314h6xix47737,522186628800710,loan_7634660,2022-04-09 16:50:00,MXN,,7 Live,nan,,,,4050.77,,,,Social Media,False,2021-11-25 00:00:00,Monique Ramirez,64,M,3353717179,email_1035@gmail.com,merchant_name_2,medium,,0.7,0,0,False
6257154912851h236zz1y435,522186628800710,loan_4522858,2022-04-13 14:24:00,MXN,,7 Live,nan,,0.3,,5180.08,,Chilpancingo de los Bravo,Guerrero,Social Media,False,2022-04-17 00:00:00,Bianca Gallegos Muniz,41,M,3346110179,email_888@gmail.com,merchant_name_2,medium,,0.2,0,0,False
625yz49igh217z50i32702g1,873276524215432,loan_8070510,2022-04-17 18:37:00,MXN,,7 Live,nan,,,,1513.29,,,,Social Media,False,2022-04-17 00:00:00,Valeria Tellez,59,M,3314113753,email_2763@gmail.com,merchant_name_141,extra-large,,0.3,0,0,False
619978yg80899zzhzy693532,778968034975880,loan_2515368,2022-04-23 19:52:00,MXN,,7 Live,nan,,,,1274.58,,,,Social Media,False,2021-11-20 00:00:00,Fabian Roybal-Mcintosh,44,H,3315467432,email_706@gmail.com,merchant_name_271,small,,0.7,0,0,False
6250h90xz7x81029671ig198,716945251115144,loan_4343996,2022-04-24 20:23:00,MXN,,7 Live,nan,,,,1108.87,,,,Social Media,False,2022-04-09 00:00:00,Carly Flynn,53,M,3309635456,email_851@gmail.com,merchant_name_10,small,,1.0,0,0,False
61xx00iy6x624i424y58x952,792888980290850,loan_8239212,2022-04-25 15:09:00,MXN,,7 Live,nan,,0.3,,509.54,,Ixhuatlán del Sureste,Veracruz,Social Media,False,2022-01-23 00:00:00,Olivia Montoya,39,M,3374958866,email_2262@gmail.com,merchant_name_198,extra-large,,1.0,0,0,False
5g5x8x36z378x4i3983i667g,522186628800710,loan_1082842,2021-10-14 16:16:00,MXN,,7 Live,nan,,,,3992.37,,Zamora,Michoacán de Ocampo,Social Media,False,2021-10-14 00:00:00,Daniel Crowther,57,H,3377165172,email_514@gmail.com,merchant_name_2,medium,,0.3,0,0,False
5i60x442i706xy5031gyziyi,579162792534244,loan_9440948,2021-10-15 14:39:00,MXN,,7 Live,nan,,0.3,,4379.27,,Miguel Hidalgo,Ciudad de México,Social Media,False,2021-10-17 00:00:00,Justice Martinez,32,H,3305093998,email_88@gmail.com,merchant_name_107,large,,0.2,0,0,False
614g281x6299zy9g6h715i02,522186628800710,loan_2968050,2021-10-16 01:23:00,MXN,,7 Live,nan,,0.5,,2480.54,,Chimalhuacán,Estado de México,Social Media,False,2021-12-17 00:00:00,Nancy Amato,53,M,3393466658,email_280@gmail.com,merchant_name_2,medium,,0.8,0,0,False
5i6g8683678zy4597gh513g6,752982274876270,loan_2162560,2021-10-26 00:28:00,MXN,,8.2 Churn by merchant,nan,,0.3,,1164.35,,Juárez,Chihuahua,Social Media,False,2021-10-26 00:00:00,Raymond Escorza,49,H,3377308351,email_874@gmail.com,merchant_name_240,extra-large,,1.0,0,0,False
618y0i6x54y0xyh1x78z05hz,746361138195216,loan_0306646,2021-11-10 12:39:00,MXN,,7 Live,nan,,,,1458.54,,Chihuahua,Chihuahua,Social Media,False,2021-11-10 00:00:00,Rachael Marquez,20,M,3367722102,email_2143@gmail.com,merchant_name_24,medium,,0.9,0,0,False
6164g0y62g12h40323x9z586,756060600412936,loan_3544630,2021-11-12 16:12:00,MXN,,8.1 Cancelled by Kueski,nan,,,,2952.85,,,,Social Media,False,2021-10-11 00:00:00,Bryan Abeyta,24,H,3304083560,email_474@gmail.com,merchant_name_117,medium,,0.4,0,0,False
618xihh7y59zhh7537xz2z95,694956838890276,loan_2110774,2021-11-12 18:00:00,MXN,,7 Live,2.3096686094500577e+18,,0.4,,5438.5,,Jiutepec,Morelos,Organic,False,2021-11-13 00:00:00,Daniela Lopez,62,M,3367859539,email_2053@gmail.com,merchant_name_258,small,store_name_70,0.3,0,0,False
61671xyii854xhx4x52y1x9g,482779750212884,loan_8458808,2021-11-14 00:14:00,MXN,,7 Live,nan,,,,1136.76,,,,Social Media,False,2021-10-13 00:00:00,Belen Esparza,27,M,3321989599,email_584@gmail.com,merchant_name_229,extra-large,,1.0,0,0,False
619287gyx849812zh2hg5x1i,763169811475744,loan_3064818,2021-11-15 14:01:00,MXN,,7 Live,nan,,0.4,,5407.84,,Cuautitlán Izcalli,Estado de México,Social Media,False,2022-02-28 00:00:00,Marisol Kuskowski-Marquez,27,M,3397202212,email_251@gmail.com,merchant_name_4,small,,0.5,0,0,False
616z53zi33gyxy8xiy3i58y8,702326222626882,loan_4010090,2021-11-15 17:51:00,MXN,,8.1 Cancelled by Kueski,nan,,,,1408.9,,,,Social Media,False,2021-10-15 00:00:00,Brandon Sandoval,58,H,3308055741,email_854@gmail.com,merchant_name_38,medium,,1.0,0,0,False
618gh252x182z325760385y4,522186628800710,loan_4425388,2021-11-15 22:06:00,MXN,,7 Live,nan,,,,11620.87,,,,Social Media,False,2021-11-15 00:00:00,Jacob Thomas,34,H,3372740490,email_1670@gmail.com,merchant_name_2,medium,,0.8,0,0,False
60i079x4ghx48z61z2y960g7,522186628800710,loan_7569154,2021-11-15 23:40:00,MXN,,7 Live,nan,,0.2,,9479.05,,Álvaro Obregón,Ciudad de México,Social Media,False,2021-11-29 00:00:00,Danielle Sanchez,43,M,3388437192,email_351@gmail.com,merchant_name_2,medium,,0.4,0,0,False
618zx0hzxxg6y3247091zg8x,505218538414430,loan_5781592,2021-11-16 15:20:00,MXN,,7 Live,nan,,,,2176.13,,,,Social Media,False,2021-11-09 00:00:00,Jaquelyn Coca,42,M,3345894571,email_498@gmail.com,merchant_name_103,extra-large,,0.7,0,0,False
6190258h45591397i3hh3930,522186628800710,loan_7320332,2021-11-16 17:23:00,MXN,,7 Live,nan,,,,12409.27,,,,Social Media,False,2021-11-13 00:00:00,Maritza Garcia,27,M,3305499228,email_2046@gmail.com,merchant_name_2,medium,,1.0,0,0,False
60h6172z6x8gz976yyxyggh0,522186628800710,loan_7415024,2021-11-17 16:32:00,MXN,,7 Live,nan,,,,3902.58,,San Pedro Cholula,Puebla,Social Media,False,2021-11-18 00:00:00,Brandon Lopez-Orejel,35,H,3366002009,email_1489@gmail.com,merchant_name_2,medium,,0.8,0,0,False
5y354xi416hh4gi2yhh6z611,672455740108520,loan_5981306,2021-11-24 12:31:00,MXN,,7 Live,nan,,0.5,,875.27,,Ixtapaluca,Estado de México,Social Media,False,2022-03-16 00:00:00,Geneva Estrada,28,M,3370215417,email_2724@gmail.com,merchant_name_366,medium,,0.5,0,0,False
61828yzz7gh4h48hh4zig25y,505218538414430,loan_4948908,2021-11-28 08:05:00,MXN,,7 Live,nan,,0.4,,579.08,,Gustavo A. Madero,Ciudad de México,Social Media,False,2022-01-19 00:00:00,Steve Fuerte,46,H,3369783385,email_331@gmail.com,merchant_name_103,extra-large,,0.4,0,0,False
61513335x51766ig2z657x12,601517870817972,loan_5048276,2021-11-28 11:16:00,MXN,,7 Live,2.32510070517121e+18,,,,2700.27,,,,Organic,False,2021-11-26 00:00:00,Daniel Huston,54,H,3322614147,email_201@gmail.com,merchant_name_147,small,store_name_175,0.9,0,0,False
61z081z7xh9706gzi43hy22y,716325710471686,loan_4073124,2021-12-02 20:04:00,MXN,,7 Live,nan,,,,8029.269999999999,,,,Social Media,False,2021-11-26 00:00:00,Jazmin Hernandez,43,M,3331108730,email_2179@gmail.com,merchant_name_35,extra-large,,0.1,0,0,False
6190749hg7y7ii15x184135h,743569728217544,loan_2511948,2021-12-07 16:10:00,MXN,,7 Live,nan,,0.4,,597.5414999999999,,Ecatepec de Morelos,Estado de México,Social Media,False,2021-12-10 00:00:00,Zaid Castanon,43,H,3342502603,email_2625@gmail.com,merchant_name_304,large,,0.4,0,0,False
619471zxiz8zxgz5h636zg43,763169811475744,loan_6801766,2021-12-08 16:58:00,MXN,,7 Live,nan,,,,875.27,,San Pablo Etla,Oaxaca,Social Media,False,2021-11-16 00:00:00,Aime Cabral,38,M,3368451262,email_2239@gmail.com,merchant_name_4,small,,0.4,0,0,False
61z037i5iy38gyixxhi91gh0,382069981323314,loan_4728356,2021-12-08 22:29:00,MXN,,7 Live,nan,,,,1273.12,,,,Social Media,False,2021-11-26 00:00:00,Luis Mercure,23,H,3353825246,email_2760@gmail.com,merchant_name_60,small,,0.1,0,0,False
61z0436z8h3gg7ix90ix49i3,505218538414430,loan_6484938,2021-12-12 20:36:00,MXN,,7 Live,nan,,,,2241.54,,,,Social Media,False,2021-11-25 00:00:00,Isabel Valdez,56,M,3346586479,email_1162@gmail.com,merchant_name_103,extra-large,,0.1,0,0,False
6188gi6x3g3738yi6gzy92h0,646419203762018,loan_7591622,2021-12-13 12:40:00,MXN,,7 Live,nan,,,,948.27,,,,Social Media,False,2021-11-11 00:00:00,Isabel Clarke,50,M,3367118851,email_12@gmail.com,merchant_name_27,extra-large,,0.9,0,0,False
618y421yzx0x65xhz52x584g,482323602874368,loan_0763016,2021-12-14 12:03:00,MXN,,7 Live,nan,,,,1300.5,,Nezahualcóyotl,Estado de México,Social Media,False,2021-11-10 00:00:00,Joseph Gonzalez-Pena,31,H,3338992859,email_2273@gmail.com,merchant_name_66,large,,1.0,0,0,False
618i0x01highih236gy62x6y,522186628800710,loan_0931380,2021-12-15 19:02:00,MXN,,7 Live,nan,,0.7,,8029.269999999999,,Corregidora,Queretaro de Arteaga,Social Media,False,2021-11-12 00:00:00,Juan Cano,59,H,3343029182,email_1271@gmail.com,merchant_name_2,medium,,0.4,0,0,False
61ggg74422x7940xi8yh67xi,645792021096042,loan_1338638,2021-12-18 19:17:00,MXN,,7 Live,nan,,,,477.42,,Hermosillo,Sonora,Social Media,False,2021-12-16 00:00:00,Gabriel Martinez-Pinedo,42,H,3301237478,email_722@gmail.com,merchant_name_44,extra-large,,0.1,0,0,False
5g8236g848i9130xxyyhy53i,522186628800710,loan_3570984,2021-12-20 11:16:00,MXN,,7 Live,nan,,,,11806.29,,,,Social Media,False,2021-12-27 00:00:00,Paul Ibarra,58,H,3376736507,email_472@gmail.com,merchant_name_2,medium,,0.9,0,0,False
6190z0y25i4277z5z30zx544,522186628800710,loan_7971852,2021-12-26 22:04:00,MXN,,7 Live,nan,,,,3649.27,,,,Social Media,False,2021-12-25 00:00:00,Luis Deherrera,22,H,3327278229,email_2065@gmail.com,merchant_name_2,medium,,0.6,0,0,False
61y315718hz347x6hy03g7xy,610173135888568,loan_0195298,2022-01-02 11:11:00,MXN,,7 Live,nan,,,,1933.04,,Paraíso,Tabasco,Social Media,False,2022-03-14 00:00:00,Hugo Santos,32,H,3382053080,email_1213@gmail.com,merchant_name_169,extra-large,,0.8,0,0,False
61h3z9yx4gy6y68i4h7h6h26,717496734982638,loan_0930628,2022-01-03 19:58:00,MXN,,7 Live,nan,,,,452.97,,Puebla,Puebla,Social Media,False,2022-01-15 00:00:00,Andrea Cruz,65,M,3344098741,email_2854@gmail.com,merchant_name_29,extra-large,,1.0,0,0,False
619xig3yh6i8hz3i6811y84i,666881560420788,loan_8949752,2022-01-04 15:27:00,MXN,,7 Live,nan,,,,2121.49,,Mérida,Yucatán,Social Media,False,2021-11-30 00:00:00,Nicolas Lazcano,28,H,3329624387,email_1239@gmail.com,merchant_name_57,extra-large,,0.2,0,0,False
618h366i89i71xh27g439y04,716325710471686,loan_1496056,2022-01-05 17:24:00,MXN,,7 Live,nan,,,,3649.27,,Aguascalientes,Aguascalientes,Social Media,False,2021-11-11 00:00:00,Raquel Jacquez,46,M,3317585407,email_2857@gmail.com,merchant_name_35,extra-large,,0.8,0,0,False
61903h846g2gy0h6391y509z,482323602874368,loan_4755674,2022-01-14 17:07:00,MXN,,7 Live,nan,,,,1133.33,,Zacatecas,Zacatecas,Social Media,False,2022-01-14 00:00:00,Cecilia Stuart,65,M,3354360159,email_465@gmail.com,merchant_name_66,large,,0.2,0,0,False
613y16y03718674iz3z546y0,726183834821532,loan_3679382,2022-01-17 00:20:00,MXN,,7 Live,nan,,0.9,,1862.23,,Gustavo A. Madero,Ciudad de México,Social Media,False,2021-10-21 00:00:00,Irvin Hernandez,45,H,3311984986,email_1094@gmail.com,merchant_name_82,small,,0.6,0,0,False
616z53zi33gyxy8xiy3i58y8,676956370903276,loan_6195832,2022-01-18 18:11:00,MXN,,7 Live,nan,,,,1443.429,,,,Social Media,False,2021-10-15 00:00:00,Brandon Sandoval,58,H,3308055741,email_854@gmail.com,merchant_name_642,large,,0.1,0,0,False
61731y6zz3gi8gzhi15zhx23,672687626399716,loan_4386504,2022-01-20 19:55:00,MXN,,7 Live,nan,,0.8,,1249.4679999999998,,Guadalajara,Jalisco,Social Media,False,2021-10-22 00:00:00,Ashley Arriaga,41,M,3311616833,email_200@gmail.com,merchant_name_36,extra-large,,0.2,0,0,False
